pkgmain,4.768705684
pkgmain_parallel,4.223037890
pkgmain,4.279405746
pkgmain_parallel,4.254956189
pkgmain,4.060829656
pkgmain_parallel,4.270247231
pkgmain,5.040237102
pkgmain_parallel,4.440933220
pkgmain,4.268784561
pkgmain_parallel,3.955832516
pkgmain,4.326792884
pkgmain_parallel,5.342741157
pkgmain,5.201048082
pkgmain_parallel,4.766649022
pkgmain,4.762498931
pkgmain_parallel,4.243985371
pkgmain,4.067079093
pkgmain_parallel,4.391281722
pkgmain,4.721380930
pkgmain_parallel,4.591392843
